orderid,itemid,userid,shopid,ctime,rating_star
1.57962E+14,11141930107,115014886,271963527,1704706953,5
8.75727E+13,11141930107,137708813,271963527,1635038744,5
1.36917E+14,11141930107,135450192,271963527,1684062881,5
1.58011E+14,11141930107,1041359547,271963527,1704722659,5
1.63154E+14,11141930107,1119046903,271963527,1709702668,5
1.61821E+14,11141930107,335015541,271963527,1708658245,5
1.55792E+14,11141930107,979618023,271963527,1703734153,5
1.5877E+14,11141930107,753258771,271963527,1705550460,5
1.64507E+14,11141930107,416479866,271963527,1711680042,5
1.5649E+14,11141930107,429538059,271963527,1703778830,5
1.55317E+14,11141930107,76346926,271963527,1702200618,5
1.52778E+14,11141930107,1105085396,271963527,1699870694,5
1.55011E+14,11141930107,88770191,271963527,1701931091,5
1.58452E+14,11141930107,352452677,271963527,1705459874,5
1.57808E+14,11141930107,1015220055,271963527,1705151655,5
1.65464E+14,11141930107,944042725,271963527,1712377109,5
1.64724E+14,11141930107,655645794,271963527,1711687493,5
1.51784E+14,11141930107,1101357129,271963527,1698659565,5
1.48003E+14,11141930107,818898669,271963527,1695171463,5
1.54733E+14,11141930107,265085678,271963527,1701670224,5
1.47318E+14,11141930107,210645265,271963527,1694431074,5
1.4789E+14,11141930107,69441332,271963527,1695565366,5
1.53927E+14,11141930107,145545511,271963527,1700715542,5
1.5392E+14,11141930107,271706326,271963527,1700721417,5
1.49087E+14,11141930107,71058452,271963527,1695905326,5
1.34431E+14,11141930107,901606289,271963527,1681684744,5
1.28724E+14,11141930107,57983408,271963527,1675670959,5
1.38353E+14,11141930107,491481321,271963527,1685364657,5
1.24444E+14,11141930107,354178131,271963527,1671567512,5
1.23984E+14,11141930107,461895388,271963527,1671106432,5
1.47611E+14,11141930107,103644651,271963527,1695260482,5
1.48375E+14,11141930107,306253287,271963527,1695377798,5
1.07618E+14,11141930107,761487188,271963527,1655031078,5
1.30039E+14,11141930107,882046147,271963527,1676979811,5
1.40236E+14,11141930107,97111042,271963527,1687363317,5
1.17262E+14,11141930107,439298911,271963527,1664417519,5
1.243E+14,11141930107,386835134,271963527,1672874170,5
1.16697E+14,11141930107,72318438,271963527,1664591021,5
1.39498E+14,11141930107,947857858,271963527,1686577801,5
1.39693E+14,11141930107,139008516,271963527,1686646872,5
1.44312E+14,11141930107,156687512,271963527,1691398183,5
1.42396E+14,11141930107,30802602,271963527,1689049505,5
1.45988E+14,11141930107,356188662,271963527,1692855310,5
1.0679E+14,11141930107,202871471,271963527,1653901296,5
1.6166E+14,11141930107,1095609049,271963527,1708491950,5
1.5167E+14,11141930107,188649523,271963527,1698495584,5
1.58684E+14,11141930107,276028978,271963527,1705583983,5
1.56499E+14,11141930107,840654344,271963527,1704618498,5
1.50587E+14,11141930107,284006202,271963527,1697403090,5
1.47601E+14,11141930107,374133907,271963527,1695641912,5
1.52925E+14,11141930107,1019174889,271963527,1700537556,5
1.44946E+14,11141930107,254333065,271963527,1692449880,5
1.11456E+14,11141930107,104275995,271963527,1660380622,5
1.14378E+14,11141930107,651839899,271963527,1661755938,5
1.50469E+14,11141930107,339590119,271963527,1697463859,5
1.24848E+14,11141930107,55032442,271963527,1673463663,5
9.65533E+13,11141930107,85059676,271963527,1646136888,5
1.21554E+14,11141930107,380300661,271963527,1668826232,5
9.41012E+13,11141930107,61109147,271963527,1641609870,5
1.51425E+14,11141930107,1098680313,271963527,1698413861,5
1.51856E+14,11141930107,413563007,271963527,1698979743,5
1.50083E+14,11141930107,869491011,271963527,1697176859,5
1.63002E+14,11141930107,329411512,271963527,1709378320,5
1.54623E+14,11141930107,1102310286,271963527,1701868795,5
1.50301E+14,11141930107,929329748,271963527,1697875236,5
1.53273E+14,11141930107,752104215,271963527,1700209842,5
9.52506E+13,11141930107,131122330,271963527,1642738462,5
1.54245E+14,11141930107,1091524111,271963527,1701413912,5
1.51152E+14,11141930107,301202919,271963527,1698391409,5
1.09945E+14,11141930107,167353895,271963527,1657371379,5
1.46168E+14,11141930107,6608729,271963527,1693036303,5
1.6011E+14,11141930107,180669513,271963527,1707106914,5
9.92218E+13,11141930107,546735234,271963527,1646614631,5
1.46417E+14,11141930107,141595691,271963527,1693212354,5
1.35322E+14,11141930107,137002544,271963527,1682086255,5
1.53405E+14,11141930107,88362526,271963527,1700829478,5
1.60522E+14,11141930107,1041617752,271963527,1707405678,5
1.60339E+14,11141930107,131007119,271963527,1707460181,5
1.44935E+14,11141930107,690682586,271963527,1691984781,5
1.66195E+14,11141930107,1045361954,271963527,1712667770,5
1.43812E+14,11141930107,764258998,271963527,1691908241,5
1.22862E+14,11141930107,98256400,271963527,1669688662,5
1.33967E+14,11141930107,49678619,271963527,1681626953,5
1.28011E+14,11141930107,102906712,271963527,1675440074,5
1.27058E+14,11141930107,314655637,271963527,1674431333,5
1.47837E+14,11141930107,208987738,271963527,1694497466,5
9.07235E+13,11141930107,125968542,271963527,1637942321,5
1.46676E+14,11141930107,176193255,271963527,1694260509,5
1.08807E+14,11141930107,60901049,271963527,1655783364,5
1.38349E+14,11141930107,328617028,271963527,1685627410,5
1.08145E+14,11141930107,233097362,271963527,1655529772,5
1.29471E+14,11141930107,809863359,271963527,1676633403,5
1.04279E+14,11141930107,431209662,271963527,1652004004,5
1.4305E+14,11141930107,136158975,271963527,1691996815,5
1.39419E+14,11141930107,774093718,271963527,1686203772,5
1.08348E+14,11141930107,111445432,271963527,1655714523,5
1.64696E+14,11141930107,943375082,271963527,1711081404,5
1.60543E+14,11141930107,200449715,271963527,1707377399,5
1.57138E+14,11141930107,332771965,271963527,1703831371,5
1.63126E+14,11141930107,73080833,271963527,1709789977,5
1.54957E+14,11141930107,1129100431,271963527,1702300951,5
1.64117E+14,11141930107,568329527,271963527,1710504484,5
1.5994E+14,11141930107,664711995,271963527,1706844812,5
1.29794E+14,11141930107,327096466,271963527,1677124095,4
1.192E+14,11141930107,306898571,271963527,1666753404,4
1.32991E+14,11141930107,277778313,271963527,1680007298,4
8.45614E+13,11141930107,69326590,271963527,1631620787,4
1.4578E+14,11141930107,980111642,271963527,1693456316,4
1.25153E+14,11141930107,52466870,271963527,1672672427,4
1.53336E+14,11141930107,627078800,271963527,1701544188,4
1.53074E+14,11141930107,627078800,271963527,1701544276,4
1.51438E+14,11141930107,917963341,271963527,1698588971,4
1.64206E+14,11141930107,1115571520,271963527,1711090622,4
1.62759E+14,11141930107,164244088,271963527,1709185254,4
1.49412E+14,11141930107,961009507,271963527,1696568252,4
1.56824E+14,11141930107,130046207,271963527,1703726759,4
1.47092E+14,11141930107,67022773,271963527,1693903868,4
1.45464E+14,11141930107,557907209,271963527,1692331614,4
1.50215E+14,11141930107,43266758,271963527,1697254257,4
1.4192E+14,11141930107,164251891,271963527,1688635682,4
9.99805E+13,11141930107,107500803,271963527,1647319663,4
8.90767E+13,11141930107,217470440,271963527,1637130494,4
1.18124E+14,11141930107,114146001,271963527,1665232968,4
1.34119E+14,11141930107,111371499,271963527,1681321269,4
1.35713E+14,11141930107,330761775,271963527,1682399647,4
1.32995E+14,11141930107,855931713,271963527,1679723836,4
1.4237E+14,11141930107,579030929,271963527,1689587228,4
1.45282E+14,11141930107,265999220,271963527,1692620834,4
1.25928E+14,11141930107,318480289,271963527,1673565466,4
1.31473E+14,11141930107,332521598,271963527,1678774963,4
9.50383E+13,11141930107,612154851,271963527,1642596297,4
1.53505E+14,11141930107,990315024,271963527,1700498783,4
1.33802E+14,11141930107,167070189,271963527,1682512455,4
1.44846E+14,11141930107,219778818,271963527,1691477134,4
1.50715E+14,11141930107,439666553,271963527,1697804090,4
1.60201E+14,11141930107,1033081028,271963527,1707042337,4
1.29818E+14,11141930107,575163148,271963527,1676814931,4
1.55215E+14,11141930107,326143938,271963527,1702368419,4
1.56477E+14,11141930107,64961196,271963527,1703256583,4
1.43921E+14,11141930107,110240924,271963527,1691013629,4
1.16522E+14,11141930107,294557986,271963527,1663909860,4
1.60539E+14,11141930107,55745144,271963527,1707389990,4
1.63142E+14,11141930107,2674055,271963527,1709741499,4
1.34996E+14,11141930107,61732777,271963527,1682037079,4
1.48114E+14,11141930107,328061068,271963527,1694854080,4
1.47245E+14,11141930107,232672157,271963527,1693961538,4
1.44987E+14,11141930107,18170398,271963527,1691832499,4
9.61977E+13,11141930107,504617895,271963527,1644044384,4
1.46454E+14,11141930107,325059831,271963527,1693272687,4
1.29828E+14,11141930107,180767218,271963527,1676706580,4
1.36889E+14,11141930107,429245978,271963527,1683792497,4
1.44824E+14,11141930107,143296888,271963527,1691988810,4
1.49527E+14,11141930107,271584417,271963527,1696506994,4
1.54625E+14,11141930107,653473592,271963527,1701734821,4
1.53459E+14,11141930107,201072264,271963527,1700478457,4
1.45093E+14,11141930107,90986296,271963527,1692081032,4
1.31028E+14,11141930107,323157334,271963527,1678676324,4
1.64192E+14,11141930107,136946606,271963527,1711017065,4
1.57306E+14,11141930107,213796475,271963527,1704171121,4
1.54813E+14,11141930107,236181675,271963527,1702014844,4
1.60794E+14,11141930107,326423261,271963527,1707469413,4
8.92574E+13,11141930107,557302119,271963527,1636457663,4
1.37644E+14,11141930107,102880519,271963527,1684392262,4
9.16818E+13,11141930107,557302119,271963527,1639049301,4
1.31799E+14,11141930107,223869567,271963527,1678869065,4
1.39565E+14,11141930107,223869567,271963527,1686370562,4
1.30246E+14,11141930107,223869567,271963527,1677152924,4
1.50001E+14,11141930107,1086187517,271963527,1696997401,4
1.60157E+14,11141930107,1017438465,271963527,1707177008,4
1.34543E+14,11141930107,932647038,271963527,1681376764,4
1.2005E+14,11141930107,17254372,271963527,1667453690,4
1.57549E+14,11141930107,103528152,271963527,1704726644,4
1.55993E+14,11141930107,234310529,271963527,1703224879,4
1.64024E+14,11141930107,712918699,271963527,1711790397,4
1.52968E+14,11141930107,52430249,271963527,1700205155,4
1.46486E+14,11141930107,179110302,271963527,1693290312,4
1.28409E+14,11141930107,171438861,271963527,1675490667,4
1.24322E+14,11141930107,34616516,271963527,1672118456,4
1.45131E+14,11141930107,94319561,271963527,1693582210,4
1.55271E+14,11141930107,408845508,271963527,1702201318,4
1.48152E+14,11141930107,764798773,271963527,1694924838,4
1.15981E+14,11141930107,115186614,271963527,1663392955,4
1.44295E+14,11141930107,625427449,271963527,1691477484,4
1.63275E+14,11141930107,1042679044,271963527,1709796955,4
1.57432E+14,11141930107,336704817,271963527,1704168797,4
1.64391E+14,11141930107,20145182,271963527,1711262913,4
1.59684E+14,11141930107,586413201,271963527,1706863600,4
1.58263E+14,11141930107,394502592,271963527,1705292571,4
1.29398E+14,11141930107,113845870,271963527,1676434141,4
1.51736E+14,11141930107,508990044,271963527,1698647519,4
1.31549E+14,11141930107,120853970,271963527,1678420637,4
1.49964E+14,11141930107,171035165,271963527,1697463461,4
1.44385E+14,11141930107,106978958,271963527,1691572443,4
1.1972E+14,11141930107,174503603,271963527,1666783562,4
9.50932E+13,11141930107,200895373,271963527,1642232732,4
1.04323E+14,11141930107,80571767,271963527,1651315967,4
1.25308E+14,11141930107,225985993,271963527,1672380138,4
9.54331E+13,11141930107,269536613,271963527,1642582636,4
8.48695E+13,11141930107,99853303,271963527,1632406914,4
1.16392E+14,11141930107,352969613,271963527,1663908248,4
1.53082E+14,11141930107,56004766,271963527,1701571021,4
1.57948E+14,11141930107,148057265,271963527,1704876991,4
1.65921E+14,11141930107,895138788,271963527,1712631866,4
1.59933E+14,11141930107,206719348,271963527,1707837619,4
1.59972E+14,11141930107,932955178,271963527,1707144367,4
1.62336E+14,11141930107,1047126680,271963527,1708930221,4
1.53401E+14,11141930107,67898249,271963527,1700129268,4
1.47688E+14,11141930107,787646906,271963527,1694768135,4
1.45033E+14,11141930107,783771708,271963527,1691853723,4
1.44864E+14,11141930107,959697586,271963527,1691909221,4
1.25216E+14,11141930107,76007648,271963527,1672380048,4
1.44427E+14,11141930107,4541909,271963527,1691503314,4
1.51755E+14,11141930107,217513532,271963527,1698568119,4
1.54628E+14,11141930107,508444965,271963527,1701840959,4
1.54676E+14,11141930107,118580668,271963527,1701657788,4
1.53358E+14,11141930107,51114160,271963527,1700125734,4
1.48338E+14,11141930107,314899971,271963527,1695130449,4
1.58666E+14,11141930107,373679992,271963527,1705503094,4
1.05799E+14,11141930107,37964291,271963527,1653216524,4
8.74959E+13,11141930107,298451286,271963527,1635081616,4
1.44803E+14,11141930107,344944914,271963527,1692171963,4
1.44903E+14,11141930107,209176064,271963527,1691841397,4
1.41203E+14,11141930107,137561882,271963527,1688115228,4
8.89071E+13,11141930107,137708813,271963527,1637363074,4
1.48494E+14,11141930107,325708123,271963527,1695794293,4
1.44409E+14,11141930107,601186795,271963527,1691508028,4
1.53935E+14,11141930107,314683996,271963527,1701233557,4
1.38857E+14,11141930107,536045069,271963527,1685782132,4
1.48389E+14,11141930107,270928323,271963527,1695208411,4
1.63721E+14,11141930107,551461629,271963527,1710458202,4
1.6201E+14,11141930107,122290564,271963527,1708491170,4
1.63877E+14,11141930107,952507940,271963527,1711374691,4
1.44548E+14,11141930107,581232441,271963527,1691273045,4
9.67662E+13,11141930107,568715593,271963527,1643979591,4
1.39194E+14,11141930107,785996955,271963527,1686189639,4
1.65738E+14,11141930107,284705761,271963527,1712425334,4
1.64461E+14,11141930107,263993416,271963527,1711609582,4
1.56742E+14,11141930107,219546098,271963527,1703910567,4
1.65751E+14,11141930107,22322335,271963527,1712588234,4
1.63791E+14,11141930107,101256963,271963527,1710299277,4
1.6225E+14,11141930107,95575770,271963527,1708832135,4
1.65749E+14,11141930107,281922326,271963527,1712557905,4
1.56409E+14,11141930107,52669556,271963527,1703247703,4
1.61439E+14,11141930107,32933398,271963527,1709595844,4
1.58249E+14,11141930107,44624384,271963527,1705480860,4
1.62916E+14,11141930107,295382327,271963527,1711106144,4
1.66032E+14,11141930107,355119824,271963527,1712588623,4
1.6506E+14,11141930107,434584967,271963527,1712057907,4
1.64212E+14,11141930107,296988202,271963527,1710667900,4
1.66002E+14,11141930107,354662864,271963527,1712468640,4
1.65744E+14,11141930107,834225926,271963527,1712404504,4
1.61495E+14,11141930107,60867914,271963527,1708326363,4
1.6097E+14,11141930107,518740014,271963527,1710194931,4
1.63594E+14,11141930107,208667679,271963527,1710492355,4
1.57321E+14,11141930107,479942717,271963527,1705247062,4
1.62959E+14,11141930107,211837486,271963527,1710601006,4
1.64135E+14,11141930107,310942867,271963527,1710578945,4
1.63703E+14,11141930107,1128408271,271963527,1710813401,4
1.64138E+14,11141930107,997189048,271963527,1710557206,4
1.64977E+14,11141930107,45568095,271963527,1711456817,4
1.62588E+14,11141930107,537847943,271963527,1709645503,4
1.631E+14,11141930107,997189048,271963527,1709521183,4
1.64295E+14,11141930107,597590440,271963527,1711503493,4
1.63413E+14,11141930107,142064756,271963527,1710233852,4
1.58171E+14,11141930107,118022822,271963527,1705464941,4
1.65794E+14,11141930107,842059490,271963527,1712582098,4
1.64523E+14,11141930107,880655000,271963527,1711076431,4
1.63096E+14,11141930107,1032467485,271963527,1709522696,4
1.62407E+14,11141930107,372402993,271963527,1709289510,4
1.56142E+14,11141930107,294525635,271963527,1705363065,4
1.61829E+14,11141930107,1038758043,271963527,1708991087,4
1.60543E+14,11141930107,1148742035,271963527,1707360040,4
1.624E+14,11141930107,136851021,271963527,1708832254,4
1.65158E+14,11141930107,1129056768,271963527,1712182920,4
1.64987E+14,11141930107,835269935,271963527,1711529168,4
1.64165E+14,11141930107,1138952937,271963527,1711943616,4
1.62248E+14,11141930107,794771115,271963527,1709617539,4
1.63064E+14,11141930107,1075211254,271963527,1709456161,4
1.62797E+14,11141930107,706375994,271963527,1710145808,4
1.63996E+14,11141930107,84607027,271963527,1712025017,4
1.587E+14,11141930107,457794168,271963527,1705546038,4
1.61918E+14,11141930107,403519386,271963527,1708430585,4
1.62146E+14,11141930107,404795997,271963527,1709399495,4
1.62374E+14,11141930107,1085704337,271963527,1710592682,4
1.64341E+14,11141930107,212107123,271963527,1711333339,4
1.6306E+14,11141930107,1075211254,271963527,1709456522,4
1.63908E+14,11141930107,498575802,271963527,1710473334,4
1.56408E+14,11141930107,889354088,271963527,1703236967,4
1.62989E+14,11141930107,1042679044,271963527,1709368156,4
1.6405E+14,11141930107,1042679044,271963527,1710482192,4
1.65019E+14,11141930107,562488005,271963527,1711869008,4
1.63356E+14,11141930107,1042679044,271963527,1709785013,4
1.65019E+14,11141930107,1206203219,271963527,1711437383,4
1.65554E+14,11141930107,881841304,271963527,1712041241,4
1.64379E+14,11141930107,824940718,271963527,1711371877,4
1.64325E+14,11141930107,291370183,271963527,1711273683,4
1.61332E+14,11141930107,865586876,271963527,1708324939,4
1.5867E+14,11141930107,1095637004,271963527,1705736058,4
1.47419E+14,11141930107,102527889,271963527,1695601301,4
1.49495E+14,11141930107,688966619,271963527,1696320450,4
1.39456E+14,11141930107,339914101,271963527,1686373755,4
1.15568E+14,11141930107,758445963,271963527,1663134078,4
1.52425E+14,11141930107,288942254,271963527,1699237459,4
1.62103E+14,11141930107,348291550,271963527,1708499724,4
1.35931E+14,11141930107,118437882,271963527,1683084307,4
1.21853E+14,11141930107,479441699,271963527,1668865541,4
1.58292E+14,11141930107,60264313,271963527,1705543827,4
1.46759E+14,11141930107,1050070460,271963527,1693695296,4
1.49548E+14,11141930107,496816901,271963527,1697015164,4
1.49158E+14,11141930107,467318412,271963527,1696295950,4
1.60464E+14,11141930107,500351670,271963527,1707740918,4
1.63102E+14,11141930107,146376662,271963527,1709551884,4
1.63347E+14,11141930107,158244763,271963527,1709782315,4
1.55226E+14,11141930107,267297648,271963527,1702109559,4
1.55257E+14,11141930107,218483451,271963527,1702108397,4
1.62277E+14,11141930107,29426147,271963527,1709358170,4
1.60585E+14,11141930107,865804164,271963527,1707827083,4
1.65084E+14,11141930107,1098262343,271963527,1712216307,4
1.63441E+14,11141930107,1042679044,271963527,1709871546,4
1.64134E+14,11141930107,1042679044,271963527,1710560000,4
1.04084E+14,11141930107,640154244,271963527,1651309466,4
1.18313E+14,11141930107,432945958,271963527,1665468216,4
1.54538E+14,11141930107,220153159,271963527,1701527194,4
1.49428E+14,11141930107,545969359,271963527,1696415286,4
1.36859E+14,11141930107,870287477,271963527,1683693676,4
1.50363E+14,11141930107,1081699795,271963527,1697614128,4
1.48923E+14,11141930107,89662847,271963527,1695740330,4
1.48834E+14,11141930107,38092794,271963527,1695558376,4
1.47554E+14,11141930107,415265110,271963527,1694556792,4
1.29E+14,11141930107,58231121,271963527,1676029087,4
1.48143E+14,11141930107,884427029,271963527,1694860824,4
9.99729E+13,11141930107,284430335,271963527,1646900494,4
1.4684E+14,11141930107,66713306,271963527,1694534169,4
9.79216E+13,11141930107,174049116,271963527,1645264360,4
1.07699E+14,11141930107,140294433,271963527,1654924909,4
1.33546E+14,11141930107,183901687,271963527,1680551053,4
1.46301E+14,11141930107,176921262,271963527,1693128380,4
1.23072E+14,11141930107,826576967,271963527,1670337192,4
1.59152E+14,11141930107,450049805,271963527,1705911318,4
1.57977E+14,11141930107,103564963,271963527,1704955794,4
1.31007E+14,11141930107,730346308,271963527,1678190306,4
1.65881E+14,11141930107,180425572,271963527,1712316038,4
1.44837E+14,11141930107,194261484,271963527,1691466385,4
1.52895E+14,11141930107,16508892,271963527,1699781563,4
1.57997E+14,11141930107,331770142,271963527,1704699905,4
1.64651E+14,11141930107,1042679044,271963527,1711086466,4
1.45805E+14,11141930107,65132695,271963527,1692758336,4
1.48355E+14,11141930107,65918962,271963527,1695189066,4
1.45771E+14,11141930107,639604301,271963527,1692618419,4
9.3365E+13,11141930107,175604310,271963527,1640752044,4
9.57332E+13,11141930107,281536301,271963527,1643106716,4
1.53393E+14,11141930107,90748480,271963527,1700205547,4
1.59619E+14,11141930107,319168150,271963527,1707010237,4
1.57595E+14,11141930107,1092905711,271963527,1704609906,4
1.62755E+14,11141930107,795506475,271963527,1709715516,4
1.64453E+14,11141930107,1076312398,271963527,1711619458,4
1.64712E+14,11141930107,1178489212,271963527,1711604758,4
1.65108E+14,11141930107,1160520950,271963527,1711680077,4
1.55655E+14,11141930107,614513901,271963527,1702847173,4
1.55099E+14,11141930107,1006249858,271963527,1702207213,4
1.53663E+14,11141930107,543727096,271963527,1700387959,4
1.4924E+14,11141930107,286838303,271963527,1696235334,4
1.49496E+14,11141930107,362862701,271963527,1696327117,4
1.45192E+14,11141930107,648995674,271963527,1692181074,4
1.44764E+14,11141930107,206583990,271963527,1691755011,4
1.39938E+14,11141930107,125026007,271963527,1687177886,4
1.17932E+14,11141930107,195744291,271963527,1665214132,4
1.20487E+14,11141930107,77662371,271963527,1667913138,4
1.29022E+14,11141930107,916442586,271963527,1678710226,4
1.29288E+14,11141930107,581953613,271963527,1676545855,4
1.58969E+14,11141930107,1075149748,271963527,1706016172,4
1.53836E+14,11141930107,1052654709,271963527,1702907071,4
1.16759E+14,11141930107,779425890,271963527,1664277210,4
1.57093E+14,11141930107,42527869,271963527,1705194845,4
1.55171E+14,11141930107,19112462,271963527,1702908415,4
1.6464E+14,11141930107,13637913,271963527,1711520173,4
1.61725E+14,11141930107,92363119,271963527,1708651516,4
1.63269E+14,11141930107,22250563,271963527,1709787306,4
1.56315E+14,11141930107,850184494,271963527,1703144315,4
1.58842E+14,11141930107,781469618,271963527,1706172610,4
1.50945E+14,11141930107,675061222,271963527,1697974870,4
1.49004E+14,11141930107,135098794,271963527,1695713786,4
1.48566E+14,11141930107,914716590,271963527,1695700708,4
8.77355E+13,11141930107,3736300,271963527,1634703584,4
1.26741E+14,11141930107,348884129,271963527,1674044197,4
1.33453E+14,11141930107,696402185,271963527,1680319089,4
1.48548E+14,11141930107,72284875,271963527,1695423217,4
1.14769E+14,11141930107,296634177,271963527,1661996560,4
1.36961E+14,11141930107,584669879,271963527,1684226132,4
1.26364E+14,11141930107,913176561,271963527,1673819795,4
1.34151E+14,11141930107,31048538,271963527,1680939888,4
1.23519E+14,11141930107,71941255,271963527,1670762302,4
1.30345E+14,11141930107,165304222,271963527,1677533357,4
1.55382E+14,11141930107,628945439,271963527,1702282150,4
1.65081E+14,11141930107,349184983,271963527,1711521613,4
1.48463E+14,11141930107,467318412,271963527,1695452436,4
1.64685E+14,11141930107,63252664,271963527,1711953463,4
1.57196E+14,11141930107,610234389,271963527,1703950549,4
1.60353E+14,11141930107,518698011,271963527,1707373699,4
1.65491E+14,11141930107,125755347,271963527,1712107213,4
1.58727E+14,11141930107,172895190,271963527,1705638683,4
1.59107E+14,11141930107,42273263,271963527,1705934801,4
1.64261E+14,11141930107,318683143,271963527,1710851411,4
1.6276E+14,11141930107,1170095900,271963527,1709194383,4
1.53428E+14,11141930107,152949833,271963527,1700620466,4
1.64257E+14,11141930107,266140143,271963527,1710676512,4
1.60545E+14,11141930107,474344356,271963527,1707477618,4
1.51998E+14,11141930107,524221306,271963527,1698828484,4
1.58936E+14,11141930107,90013253,271963527,1706083167,4
1.4624E+14,11141930107,165304222,271963527,1693430928,4
1.65145E+14,11141930107,216929328,271963527,1712102313,4
1.61176E+14,11141930107,97278718,271963527,1708007178,4
1.50021E+14,11141930107,183824371,271963527,1698878494,4
1.59867E+14,11141930107,72919551,271963527,1707120510,4
1.65891E+14,11141930107,814776324,271963527,1712297304,4
1.59832E+14,11141930107,638131323,271963527,1707188417,4
1.65229E+14,11141930107,95442577,271963527,1712024896,4
1.64208E+14,11141930107,526355682,271963527,1710930655,4
9.29385E+13,11141930107,612681266,271963527,1642555368,4
1.54945E+14,11141930107,188502573,271963527,1702307339,4
1.53487E+14,11141930107,65133127,271963527,1700479625,4
1.5337E+14,11141930107,60770434,271963527,1700321621,4
1.52772E+14,11141930107,670653198,271963527,1699664201,4
1.54715E+14,11141930107,58248788,271963527,1701664559,4
1.50448E+14,11141930107,192069774,271963527,1697429644,4
1.44895E+14,11141930107,229667508,271963527,1692368155,4
1.57997E+14,11141930107,474344356,271963527,1705143580,4
1.6149E+14,11141930107,743007103,271963527,1708610952,4
1.60484E+14,11141930107,182421019,271963527,1707373929,4
1.50393E+14,11141930107,131796181,271963527,1698639031,4
1.45089E+14,11141930107,286197817,271963527,1691899474,4
1.50586E+14,11141930107,1000969873,271963527,1698241328,4
1.56344E+14,11141930107,272087394,271963527,1703155304,4
1.63472E+14,11141930107,70112865,271963527,1710127288,4
1.64765E+14,11141930107,1211441337,271963527,1711634114,4
1.65388E+14,11141930107,1195599443,271963527,1712021551,4
1.06016E+14,11141930107,134151242,271963527,1653299807,4
1.60147E+14,11141930107,1161342885,271963527,1709704065,4
8.75464E+13,11141930107,336878157,271963527,1634563625,4
1.64617E+14,11141930107,564594415,271963527,1711012445,4
1.33356E+14,11141930107,789474332,271963527,1681211812,4
1.30411E+14,11141930107,720724721,271963527,1677818944,4
1.43475E+14,11141930107,225141360,271963527,1690273506,4
1.53443E+14,11141930107,880614191,271963527,1700556871,4
1.64E+14,11141930107,216929328,271963527,1710498000,4
1.6274E+14,11141930107,138334178,271963527,1709214990,4
1.62697E+14,11141930107,56848025,271963527,1709205110,4
1.65035E+14,11141930107,80679008,271963527,1712143615,4
1.63162E+14,11141930107,86766902,271963527,1709697284,4
1.63477E+14,11141930107,56265017,271963527,1710167020,4
1.64429E+14,11141930107,304735760,271963527,1710902812,4
1.63121E+14,11141930107,17294333,271963527,1709885588,4
1.62301E+14,11141930107,58895289,271963527,1708839837,4
1.62911E+14,11141930107,208834860,271963527,1709360310,4
1.2506E+14,11141930107,314207162,271963527,1673056408,4
1.62147E+14,11141930107,490328445,271963527,1708954118,4
1.62316E+14,11141930107,1038967517,271963527,1708836223,4
1.50034E+14,11141930107,29727703,271963527,1697030678,4
9.9968E+13,11141930107,80987872,271963527,1646963066,4
1.51683E+14,11141930107,1099765957,271963527,1698993228,4
1.64433E+14,11141930107,1042679044,271963527,1711086507,4
1.64568E+14,11141930107,208261177,271963527,1711188276,4
1.57173E+14,11141930107,304172438,271963527,1706020045,4
9.63057E+13,11141930107,521964780,271963527,1643364005,4
1.6469E+14,11141930107,107170692,271963527,1711939511,4
1.27749E+14,11141930107,542803450,271963527,1675182638,4
1.6386E+14,11141930107,597660435,271963527,1710309229,4
1.64134E+14,11141930107,1042679044,271963527,1710560036,4
1.49878E+14,11141930107,217081957,271963527,1696765748,4
1.59248E+14,11141930107,151481681,271963527,1705895414,4
1.64516E+14,11141930107,668866552,271963527,1711629396,4
1.48494E+14,11141930107,65996760,271963527,1695909217,4
1.40842E+14,11141930107,787598305,271963527,1687929123,4
1.5081E+14,11141930107,308041313,271963527,1698039142,4
1.10824E+14,11141930107,811637381,271963527,1658290347,4
1.2575E+14,11141930107,330388868,271963527,1672997453,4
1.09738E+14,11141930107,229830956,271963527,1656496843,4
1.44553E+14,11141930107,151402530,271963527,1691376929,4
1.30986E+14,11141930107,665091746,271963527,1678190568,4
1.34257E+14,11141930107,744895124,271963527,1681338607,4
9.94558E+13,11141930107,509228403,271963527,1646637972,4
8.92543E+13,11141930107,482457839,271963527,1636131424,4
1.42466E+14,11141930107,438802583,271963527,1689656388,4
1.50887E+14,11141930107,58265179,271963527,1698135601,4
1.50611E+14,11141930107,102739097,271963527,1697605892,4
1.44862E+14,11141930107,123843429,271963527,1691940135,4
1.35271E+14,11141930107,65049647,271963527,1682060564,4
1.45846E+14,11141930107,855969201,271963527,1692700641,4
1.19035E+14,11141930107,276753166,271963527,1666117916,4
1.48319E+14,11141930107,171914059,271963527,1695192224,4
1.08185E+14,11141930107,302244546,271963527,1655512589,4
1.44372E+14,11141930107,353744949,271963527,1691679888,4
1.44436E+14,11141930107,480758692,271963527,1692011252,4
1.23835E+14,11141930107,88204668,271963527,1671173259,4
1.15654E+14,11141930107,298103976,271963527,1662796952,4
1.24507E+14,11141930107,483250535,271963527,1671677682,4
1.2697E+14,11141930107,798339726,271963527,1674048019,4
