orderid,ctime,userid,shopid,rating_star
148991000000000.0,04/09/2023 1:51,69697811,423318317,4
162657000000000.0,29/08/2023 19:54,102410023,423318317,1
155349000000000.0,24/12/2023 12:54,22136791,423318317,2
147888000000000.0,18/10/2023 18:05,231480842,423318317,5
149621000000000.0,01/02/2024 10:16,231480842,423318317,4
150387000000000.0,02/09/2023 10:25,242302214,423318317,1
152414000000000.0,24/01/2024 15:17,231480842,423318317,3
156216000000000.0,10/09/2023 7:10,231480842,423318317,3
163837000000000.0,09/11/2023 12:13,231480842,423318317,5
150129000000000.0,11/08/2023 8:56,9456525,423318317,4
160823000000000.0,27/01/2024 6:53,181874988,423318317,3
158278000000000.0,19/09/2023 20:47,209848719,423318317,2
159879000000000.0,12/08/2023 13:14,107866646,423318317,2
146974000000000.0,24/02/2024 20:52,399541104,423318317,4
160353000000000.0,19/01/2024 13:12,399541104,423318317,2
165190000000000.0,05/10/2023 4:40,399541104,423318317,2
162573000000000.0,19/09/2023 13:57,162099172,423318317,4
162465000000000.0,06/08/2023 15:39,91095811,423318317,5
154178000000000.0,23/09/2023 14:56,196462721,423318317,5
147677000000000.0,10/09/2023 13:02,33749490,423318317,3
153971000000000.0,19/09/2023 21:43,213994830,423318317,3
153635000000000.0,16/09/2023 11:22,142458401,423318317,1
154586000000000.0,21/11/2023 18:57,44117808,423318317,3
150723000000000.0,07/01/2024 15:10,16418272,423318317,1
153414000000000.0,07/01/2024 8:46,239813909,423318317,3
163303000000000.0,23/08/2023 17:02,95522665,423318317,3
151735000000000.0,28/08/2023 14:41,144863725,423318317,3
157052000000000.0,24/11/2023 11:59,144863725,423318317,4
160469000000000.0,02/12/2023 11:56,191932226,423318317,1
158899000000000.0,27/09/2023 17:19,53932393,423318317,4
151166000000000.0,19/10/2023 9:54,319130356,423318317,2
158072000000000.0,05/08/2023 19:44,47910728,423318317,5
161632000000000.0,07/01/2024 9:23,122818622,423318317,5
153906000000000.0,07/04/2024 14:53,27057367,423318317,1
156324000000000.0,02/04/2024 12:02,192530380,423318317,1
151453000000000.0,25/08/2023 15:35,399541104,423318317,2
145147000000000.0,12/11/2023 15:56,101124524,423318317,5
147321000000000.0,29/08/2023 20:57,101124524,423318317,1
151450000000000.0,28/08/2023 12:36,101124524,423318317,1
155930000000000.0,20/09/2023 14:39,101124524,423318317,1
159451000000000.0,06/08/2023 22:40,52599900,423318317,5
157646000000000.0,10/11/2023 18:39,101124524,423318317,2
160808000000000.0,21/08/2023 20:53,33892435,423318317,3
159686000000000.0,09/04/2024 0:14,101124524,423318317,2
163894000000000.0,07/04/2024 15:49,268234760,423318317,3
150478000000000.0,11/12/2023 11:37,98964204,423318317,1
145718000000000.0,04/08/2023 4:52,141813148,423318317,3
155221000000000.0,16/11/2023 21:27,87094231,423318317,4
157966000000000.0,18/08/2023 22:55,87094231,423318317,1
159793000000000.0,30/09/2023 23:46,103297919,423318317,5
150781000000000.0,21/10/2023 11:40,63287626,423318317,4
148584000000000.0,22/10/2023 18:30,63287626,423318317,2
149475000000000.0,31/10/2023 21:03,147156168,423318317,4
157469000000000.0,02/11/2023 20:24,107513811,423318317,1
158902000000000.0,14/11/2023 21:53,102743599,423318317,4
159901000000000.0,20/11/2023 21:26,166156640,423318317,2
163069000000000.0,07/12/2023 23:31,64058452,423318317,4
164448000000000.0,30/12/2023 21:30,190225403,423318317,5
165074000000000.0,24/01/2024 12:12,166156640,423318317,1
154257000000000.0,31/01/2024 18:21,191914589,423318317,5
160411000000000.0,31/01/2024 14:24,275015223,423318317,3
146840000000000.0,01/02/2024 13:00,255217848,423318317,3
149612000000000.0,02/02/2024 16:38,78103765,423318317,5
152026000000000.0,04/02/2024 11:58,78103765,423318317,3
154843000000000.0,17/02/2024 19:32,78103765,423318317,2
161109000000000.0,17/02/2024 22:36,43951560,423318317,5
144904000000000.0,17/02/2024 23:03,160993833,423318317,4
145422000000000.0,14/03/2024 8:10,48642608,423318317,3
151675000000000.0,15/03/2024 15:09,79744814,423318317,4
155152000000000.0,15/03/2024 20:18,153591029,423318317,4
161711000000000.0,20/03/2024 20:29,103328410,423318317,2
155479000000000.0,16/03/2024 12:32,251092619,423318317,4
156129000000000.0,18/03/2024 14:01,95922334,423318317,3
158786000000000.0,19/03/2024 19:23,95922334,423318317,2
161610000000000.0,16/02/2024 11:04,95922334,423318317,1
164421000000000.0,27/01/2024 6:23,95922334,423318317,4
146061000000000.0,24/01/2024 2:26,103564748,423318317,2
162830000000000.0,18/02/2024 10:30,113971732,423318317,3
162395000000000.0,04/09/2023 17:27,2512466,423318317,4
150561000000000.0,28/10/2023 10:50,25763464,423318317,4
146210000000000.0,28/10/2023 21:13,173198782,423318317,4
158414000000000.0,21/01/2024 16:38,163021792,423318317,2
160298000000000.0,06/03/2024 21:25,156199428,423318317,4
160852000000000.0,24/10/2023 21:12,158206266,423318317,4
148403000000000.0,16/11/2023 23:37,92091515,423318317,1
157554000000000.0,15/03/2024 21:12,92091515,423318317,2
149397000000000.0,04/04/2024 18:32,323730070,423318317,4
154539000000000.0,08/11/2023 18:58,11391201,423318317,4
162375000000000.0,15/10/2023 19:58,43841028,423318317,5
162857000000000.0,29/08/2023 13:14,177521545,423318317,1
145020000000000.0,26/12/2023 16:22,82619464,423318317,5
154700000000000.0,23/10/2023 21:52,82619464,423318317,3
149062000000000.0,15/09/2023 13:45,101740917,423318317,1
157701000000000.0,06/12/2023 17:08,469151886,423318317,2
159533000000000.0,05/04/2024 15:53,188217062,423318317,2
157779000000000.0,15/10/2023 12:40,85998764,423318317,1
154840000000000.0,04/10/2023 21:38,187127727,423318317,5
158888000000000.0,12/09/2023 15:19,40310898,423318317,4
152752000000000.0,16/01/2024 13:34,130945426,423318317,4
147916000000000.0,22/01/2024 14:29,328690397,423318317,4
151658000000000.0,07/03/2024 20:57,145113153,423318317,3
160971000000000.0,05/04/2024 12:34,145113153,423318317,4
164209000000000.0,21/12/2023 20:39,32664942,423318317,2
160116000000000.0,28/08/2023 14:04,116283510,423318317,1
150022000000000.0,13/10/2023 14:01,96021172,423318317,4
156014000000000.0,12/10/2023 22:20,373926961,423318317,5
148364000000000.0,25/02/2024 17:03,206523930,423318317,5
149685000000000.0,28/02/2024 20:35,287858278,423318317,3
160202000000000.0,15/01/2024 0:18,110711956,423318317,3
160420000000000.0,09/09/2023 11:08,261709526,423318317,4
147971000000000.0,21/08/2023 20:39,261767686,423318317,3
157379000000000.0,22/09/2023 20:07,139407869,423318317,5
157437000000000.0,27/08/2023 13:22,23136080,423318317,2
162892000000000.0,17/09/2023 19:57,98897934,423318317,5
162883000000000.0,17/10/2023 0:16,54525240,423318317,1
165566000000000.0,25/11/2023 17:38,139407869,423318317,2
154245000000000.0,09/04/2024 13:10,219513187,423318317,3
158837000000000.0,11/01/2024 23:12,88651409,423318317,2
159272000000000.0,05/08/2023 12:24,446789937,423318317,2
160526000000000.0,03/10/2023 8:53,240451575,423318317,1
159962000000000.0,16/11/2023 15:29,252464430,423318317,3
153540000000000.0,06/12/2023 15:02,275589339,423318317,2
146136000000000.0,04/03/2024 20:35,275589339,423318317,1
144852000000000.0,29/03/2024 13:04,275589339,423318317,1
152552000000000.0,04/01/2024 9:12,320254488,423318317,5
158389000000000.0,12/11/2023 8:47,23677540,423318317,3
160208000000000.0,29/08/2023 16:28,283722398,423318317,4
163008000000000.0,11/10/2023 21:33,413635799,423318317,3
160228000000000.0,31/10/2023 17:48,210299546,423318317,3
147872000000000.0,29/12/2023 12:30,72450472,423318317,1
154671000000000.0,30/01/2024 9:08,72450472,423318317,4
158862000000000.0,10/10/2023 11:16,73844776,423318317,5
159878000000000.0,15/11/2023 7:01,72450472,423318317,1
150380000000000.0,25/11/2023 20:18,325256110,423318317,5
155749000000000.0,04/12/2023 13:50,95720028,423318317,3
157905000000000.0,14/01/2024 18:17,254569332,423318317,2
145800000000000.0,07/03/2024 20:21,59120045,423318317,1
146059000000000.0,30/03/2024 3:58,253773256,423318317,2
161139000000000.0,21/02/2024 16:16,118513732,423318317,4
146059000000000.0,03/10/2023 17:23,161746380,423318317,1
147081000000000.0,05/11/2023 13:40,227304347,423318317,1
155366000000000.0,08/12/2023 20:26,138909739,423318317,3
153984000000000.0,18/01/2024 12:16,377082390,423318317,2
161008000000000.0,23/01/2024 15:40,105965898,423318317,5
146117000000000.0,31/03/2024 5:37,83946258,423318317,1
146828000000000.0,17/12/2023 17:01,228534697,423318317,1
147505000000000.0,17/11/2023 17:42,209070679,423318317,2
153997000000000.0,17/10/2023 9:51,365568767,423318317,1
160570000000000.0,23/11/2023 6:01,8956357,423318317,3
163099000000000.0,11/12/2023 15:49,77164421,423318317,5
147422000000000.0,18/01/2024 12:43,83876128,423318317,5
151036000000000.0,16/01/2024 17:46,431689782,423318317,1
159340000000000.0,06/04/2024 8:50,50090202,423318317,5
163078000000000.0,24/10/2023 5:58,251112078,423318317,1
162719000000000.0,02/04/2024 15:27,94094970,423318317,5
163231000000000.0,24/08/2023 21:49,221901703,423318317,1
164381000000000.0,09/09/2023 22:23,94094970,423318317,1
160273000000000.0,10/04/2024 0:09,198283118,423318317,1
149948000000000.0,09/02/2024 19:50,80016806,423318317,2
155321000000000.0,27/12/2023 20:09,257142998,423318317,1
157602000000000.0,09/09/2023 0:52,62552509,423318317,3
159120000000000.0,14/08/2023 13:37,243646607,423318317,1
160469000000000.0,05/08/2023 0:25,91738107,423318317,2
162136000000000.0,16/08/2023 14:33,198808592,423318317,3
163066000000000.0,26/11/2023 8:59,89672126,423318317,4
164987000000000.0,02/01/2024 10:43,243646607,423318317,5
156209000000000.0,22/11/2023 11:55,96382059,423318317,2
159260000000000.0,25/09/2023 13:10,204532201,423318317,5
155358000000000.0,23/03/2024 17:50,398822434,423318317,4
152790000000000.0,06/01/2024 10:53,47784411,423318317,4
157913000000000.0,16/02/2024 18:44,229444716,423318317,1
162747000000000.0,21/09/2023 11:12,346800372,423318317,1
147284000000000.0,12/10/2023 5:53,138465657,423318317,2
149078000000000.0,16/09/2023 21:28,276890784,423318317,4
154181000000000.0,03/11/2023 8:44,208150210,423318317,5
156687000000000.0,02/12/2023 6:39,359365659,423318317,1
163158000000000.0,10/01/2024 11:39,208150210,423318317,2
155304000000000.0,20/11/2023 6:40,122854064,423318317,4
161830000000000.0,11/01/2024 14:00,320383023,423318317,2
162800000000000.0,20/01/2024 13:21,97967469,423318317,2
145004000000000.0,12/02/2024 10:56,84754282,423318317,1
153473000000000.0,22/03/2024 20:26,84754282,423318317,5
153583000000000.0,04/09/2023 10:12,102921621,423318317,5
154707000000000.0,24/11/2023 4:04,69006337,423318317,1
144315000000000.0,28/03/2024 15:21,241516573,423318317,4
149569000000000.0,22/02/2024 22:04,339566657,423318317,1
152368000000000.0,29/08/2023 19:28,60324879,423318317,3
164428000000000.0,24/08/2023 21:39,34824513,423318317,3
162580000000000.0,27/11/2023 16:12,358014015,423318317,4
164042000000000.0,30/11/2023 15:11,358014015,423318317,5
150286000000000.0,14/03/2024 12:01,68511947,423318317,5
156054000000000.0,16/03/2024 20:21,164531432,423318317,3
145770000000000.0,22/01/2024 10:44,241310685,423318317,4
149215000000000.0,25/09/2023 16:00,292203344,423318317,3
162389000000000.0,28/12/2023 12:02,318078408,423318317,5
145584000000000.0,14/08/2023 9:29,354535332,423318317,1
144007000000000.0,15/09/2023 13:54,469309431,423318317,4
153929000000000.0,27/10/2023 11:09,264153003,423318317,4
159699000000000.0,24/02/2024 19:28,227954613,423318317,3
161417000000000.0,20/09/2023 20:51,227954613,423318317,5
164037000000000.0,09/10/2023 19:08,264153003,423318317,2
148791000000000.0,29/11/2023 16:15,474199800,423318317,1
154148000000000.0,10/12/2023 13:49,339951042,423318317,1
148636000000000.0,21/01/2024 23:42,390021351,423318317,2
151988000000000.0,26/03/2024 9:19,241511454,423318317,2
155904000000000.0,06/09/2023 6:09,101171192,423318317,5
161022000000000.0,13/01/2024 13:45,353064611,423318317,3
149144000000000.0,06/09/2023 7:19,61701816,423318317,1
156517000000000.0,19/09/2023 12:48,92050981,423318317,3
149005000000000.0,03/10/2023 19:20,212972469,423318317,5
162712000000000.0,27/10/2023 17:58,429995547,423318317,2
143678000000000.0,22/11/2023 12:45,293673571,423318317,2
151870000000000.0,28/11/2023 18:14,376566559,423318317,5
149908000000000.0,29/12/2023 6:48,293673571,423318317,5
158257000000000.0,06/08/2023 14:45,210730059,423318317,3
158949000000000.0,06/03/2024 20:26,55280312,423318317,1
160610000000000.0,02/12/2023 11:15,91035353,423318317,3
165266000000000.0,31/10/2023 22:16,123474928,423318317,1
153615000000000.0,17/03/2024 20:38,446141692,423318317,3
162662000000000.0,05/08/2023 14:13,413311222,423318317,2
163221000000000.0,05/09/2023 21:33,446141692,423318317,1
160794000000000.0,15/09/2023 16:23,334459747,423318317,4
163651000000000.0,24/09/2023 20:41,158598419,423318317,5
152812000000000.0,26/10/2023 12:44,229235946,423318317,5
151695000000000.0,25/10/2023 18:43,387701539,423318317,2
148645000000000.0,31/10/2023 12:27,253491142,423318317,3
155692000000000.0,18/11/2023 9:54,175209473,423318317,3
157775000000000.0,07/12/2023 18:35,293504403,423318317,5
155024000000000.0,06/01/2024 11:38,290472367,423318317,2
159443000000000.0,09/01/2024 11:41,383860922,423318317,1
151224000000000.0,25/10/2023 23:49,302347890,423318317,4
163417000000000.0,20/08/2023 13:51,111801123,423318317,5
147071000000000.0,09/09/2023 9:42,331134322,423318317,4
158486000000000.0,16/09/2023 14:07,81052829,423318317,3
159982000000000.0,22/01/2024 20:02,201073004,423318317,5
159982000000000.0,29/09/2023 5:07,201073004,423318317,2
159981000000000.0,13/01/2024 12:06,201073004,423318317,3
149080000000000.0,17/08/2023 5:46,250002711,423318317,5
162690000000000.0,13/12/2023 5:11,250002711,423318317,3
148569000000000.0,13/12/2023 17:50,456580002,423318317,5
158670000000000.0,12/12/2023 18:07,150833054,423318317,5
146031000000000.0,12/12/2023 15:45,296325485,423318317,4
147319000000000.0,19/12/2023 8:58,279615302,423318317,5
157806000000000.0,20/12/2023 9:10,98744317,423318317,3
156167000000000.0,22/12/2023 20:44,398233309,423318317,1
146746000000000.0,25/12/2023 16:32,402360053,423318317,1
157203000000000.0,22/02/2024 2:06,545170179,423318317,1
147151000000000.0,03/02/2024 16:47,456089931,423318317,3
149319000000000.0,10/02/2024 19:50,422029088,423318317,5
158464000000000.0,26/02/2024 14:10,241875664,423318317,2
163452000000000.0,06/03/2024 7:48,47176029,423318317,2
165244000000000.0,06/03/2024 4:10,459507115,423318317,2
162820000000000.0,29/02/2024 15:32,182582831,423318317,2
157256000000000.0,10/03/2024 10:23,455595887,423318317,2
162284000000000.0,11/03/2024 19:40,481501386,423318317,5
163143000000000.0,15/03/2024 13:21,57148413,423318317,1
153541000000000.0,06/08/2023 14:38,471037930,423318317,2
154674000000000.0,15/08/2023 7:30,390610051,423318317,5
152778000000000.0,25/08/2023 13:32,177373946,423318317,1
159338000000000.0,14/01/2024 10:28,224183192,423318317,5
144600000000000.0,03/01/2024 20:55,742553426,423318317,3
145646000000000.0,08/01/2024 13:28,287750256,423318317,1
143904000000000.0,08/01/2024 13:27,724918177,423318317,2
146599000000000.0,01/03/2024 18:21,724918177,423318317,1
151980000000000.0,04/04/2024 13:51,794185187,423318317,2
151889000000000.0,06/03/2024 12:10,1044687936,423318317,3
147154000000000.0,29/02/2024 12:29,576837055,423318317,5
147099000000000.0,07/08/2023 14:42,286177379,423318317,4
147084000000000.0,10/08/2023 21:18,223082642,423318317,3
147892000000000.0,03/11/2023 19:50,634800132,423318317,3
148406000000000.0,04/02/2024 19:38,318529024,423318317,4
148473000000000.0,22/08/2023 13:45,689102544,423318317,2
148564000000000.0,25/08/2023 10:38,368546654,423318317,5
148626000000000.0,14/09/2023 18:08,1049022279,423318317,3
152430000000000.0,11/09/2023 22:11,313928012,423318317,5
152447000000000.0,14/11/2023 14:23,341688937,423318317,3
154374000000000.0,10/02/2024 1:30,590509930,423318317,2
154188000000000.0,20/12/2023 4:11,678178645,423318317,5
144142000000000.0,25/09/2023 12:15,915423714,423318317,3
154080000000000.0,01/01/2024 15:57,593164228,423318317,4
154767000000000.0,03/04/2024 15:49,702229752,423318317,5
155919000000000.0,21/12/2023 10:37,673697993,423318317,3
153916000000000.0,09/03/2024 13:37,346535684,423318317,5
155645000000000.0,05/02/2024 17:46,856810557,423318317,5
155756000000000.0,23/08/2023 22:08,392576572,423318317,3
155996000000000.0,15/12/2023 16:06,673697993,423318317,1
154423000000000.0,11/03/2024 13:39,791435339,423318317,1
157017000000000.0,26/09/2023 19:16,1149136875,423318317,3
157470000000000.0,16/10/2023 15:18,581946852,423318317,4
156439000000000.0,06/01/2024 13:17,495379627,423318317,4
157868000000000.0,28/02/2024 18:23,928239627,423318317,3
158273000000000.0,22/03/2024 14:42,576837055,423318317,2
158065000000000.0,26/03/2024 6:55,755840123,423318317,5
157557000000000.0,25/11/2023 13:35,796241633,423318317,1
158047000000000.0,09/03/2024 21:54,767297769,423318317,5
157886000000000.0,04/04/2024 20:03,915423714,423318317,2
158850000000000.0,25/08/2023 17:59,1031576225,423318317,2
159555000000000.0,14/08/2023 16:40,253300063,423318317,3
160036000000000.0,16/10/2023 21:03,998725697,423318317,4
160067000000000.0,03/10/2023 19:52,1106790505,423318317,2
162026000000000.0,09/09/2023 13:30,358810461,423318317,1
161970000000000.0,02/12/2023 6:56,763690798,423318317,4
161868000000000.0,24/01/2024 21:00,469019519,423318317,1
159200000000000.0,28/11/2023 13:50,675068265,423318317,5
160912000000000.0,18/12/2023 14:25,673697993,423318317,2
161763000000000.0,16/03/2024 18:42,1090737579,423318317,5
162385000000000.0,17/10/2023 4:36,250971925,423318317,2
162488000000000.0,07/09/2023 17:22,574097757,423318317,2
162837000000000.0,16/11/2023 18:28,1022107834,423318317,2
163090000000000.0,21/11/2023 11:01,769417358,423318317,3
164396000000000.0,04/12/2023 14:16,878414826,423318317,4
164328000000000.0,02/04/2024 15:29,902623419,423318317,1
163175000000000.0,21/12/2023 10:17,272479828,423318317,5
163786000000000.0,19/12/2023 11:32,1155801049,423318317,5
163842000000000.0,12/12/2023 7:24,1118553246,423318317,4
160836000000000.0,31/01/2024 8:56,346535684,423318317,4
143641000000000.0,31/01/2024 9:51,347142088,423318317,3
143989000000000.0,31/01/2024 9:48,50092526,423318317,1
142787000000000.0,01/09/2023 12:59,87468094,423318317,2
143989000000000.0,03/10/2023 13:27,54114075,423318317,5
145298000000000.0,02/11/2023 17:07,63626598,423318317,1
143795000000000.0,02/01/2024 2:11,32579951,423318317,4
143972000000000.0,09/01/2024 23:52,104170170,423318317,4
144732000000000.0,11/12/2023 20:47,170400478,423318317,4
144906000000000.0,08/09/2023 15:12,44525250,423318317,5
143700000000000.0,17/10/2023 11:26,44525250,423318317,3
143262000000000.0,13/08/2023 17:54,353290009,423318317,5
143936000000000.0,13/08/2023 20:31,135767137,423318317,1
143995000000000.0,20/08/2023 13:35,262057276,423318317,4
142359000000000.0,15/08/2023 12:03,111657078,423318317,2
143471000000000.0,10/09/2023 13:38,81338630,423318317,2
143746000000000.0,29/10/2023 1:26,45387638,423318317,2
142667000000000.0,21/12/2023 21:18,101740917,423318317,1
144516000000000.0,22/03/2024 20:22,5421627,423318317,2
142360000000000.0,12/08/2023 23:18,253773256,423318317,1
143388000000000.0,31/08/2023 10:33,134119563,423318317,4
143427000000000.0,08/08/2023 8:32,131245522,423318317,5
144679000000000.0,01/09/2023 19:11,143607739,423318317,4
144669000000000.0,30/09/2023 12:51,143607739,423318317,1
144910000000000.0,14/11/2023 18:03,546464777,423318317,1
143390000000000.0,02/03/2024 19:52,139407869,423318317,3
143592000000000.0,27/03/2024 14:27,101124524,423318317,4
144822000000000.0,30/03/2024 13:44,446756527,423318317,2
144591000000000.0,20/02/2024 20:47,206333163,423318317,5
144555000000000.0,06/10/2023 8:22,50647325,423318317,3
144553000000000.0,05/01/2024 15:42,151444244,423318317,2
143276000000000.0,30/12/2023 11:30,192506941,423318317,2
143633000000000.0,18/02/2024 16:16,346535684,423318317,1
144300000000000.0,17/03/2024 17:23,186068752,423318317,3
144389000000000.0,05/03/2024 9:37,95139420,423318317,2
144394000000000.0,08/03/2024 7:37,141895055,423318317,1
142927000000000.0,16/08/2023 20:03,188016213,423318317,2
142873000000000.0,04/09/2023 15:12,62552509,423318317,2
143220000000000.0,19/10/2023 21:14,173307515,423318317,4
142619000000000.0,20/10/2023 14:34,50927325,423318317,2
142836000000000.0,20/11/2023 15:40,76574762,423318317,3
142361000000000.0,23/11/2023 15:56,231480842,423318317,5
144364000000000.0,29/12/2023 11:36,255217848,423318317,3
142504000000000.0,07/03/2024 13:41,31015622,423318317,3
142519000000000.0,18/08/2023 15:14,134945103,423318317,1
142359000000000.0,18/09/2023 21:47,42104891,423318317,2
142661000000000.0,05/09/2023 12:12,611496670,423318317,4
142329000000000.0,06/11/2023 7:58,205624287,423318317,5
141208000000000.0,24/01/2024 13:00,93989149,423318317,2
142564000000000.0,26/12/2023 23:38,282912206,423318317,5
142349000000000.0,06/01/2024 19:25,474199800,423318317,2
142358000000000.0,18/02/2024 10:20,83876128,423318317,3
141817000000000.0,04/10/2023 23:59,70636237,423318317,1
142074000000000.0,13/03/2024 12:41,5421627,423318317,5
141883000000000.0,13/08/2023 11:55,78530886,423318317,1
142231000000000.0,31/08/2023 17:22,93271561,423318317,2
141830000000000.0,01/09/2023 14:11,47790271,423318317,3
141889000000000.0,08/12/2023 17:55,99257216,423318317,5
141647000000000.0,10/12/2023 15:22,255652216,423318317,5
141086000000000.0,18/01/2024 13:36,76683784,423318317,1
140314000000000.0,16/03/2024 0:04,54536378,423318317,1
141910000000000.0,14/02/2024 21:48,220342054,423318317,1
140900000000000.0,19/11/2023 22:00,34690384,423318317,5
141700000000000.0,28/02/2024 7:32,18125831,423318317,5
141764000000000.0,24/02/2024 9:04,35431707,423318317,5
141798000000000.0,21/12/2023 11:34,450896169,423318317,5
141305000000000.0,07/11/2023 15:49,256587036,423318317,1
142386000000000.0,17/10/2023 15:06,1026386752,423318317,2
142075000000000.0,26/10/2023 22:11,343263115,423318317,4
141710000000000.0,05/03/2024 12:26,81191913,423318317,4
141386000000000.0,03/04/2024 15:27,65953874,423318317,1
141391000000000.0,23/09/2023 12:57,75741270,423318317,4
141991000000000.0,12/02/2024 5:25,158598419,423318317,2
141219000000000.0,24/09/2023 11:20,28047890,423318317,4
141605000000000.0,14/03/2024 14:03,54955537,423318317,2
141483000000000.0,11/08/2023 15:45,171938331,423318317,4
141368000000000.0,06/10/2023 21:16,84502421,423318317,3
141231000000000.0,01/09/2023 18:28,34540635,423318317,1
141185000000000.0,06/03/2024 14:01,110963052,423318317,3
141304000000000.0,01/03/2024 11:39,7632106,423318317,4
141005000000000.0,31/08/2023 13:27,229024235,423318317,2
141148000000000.0,30/08/2023 22:25,34406074,423318317,1
140797000000000.0,29/09/2023 18:34,28696607,423318317,3
141297000000000.0,22/10/2023 12:25,520276524,423318317,1
140937000000000.0,28/11/2023 18:17,235337359,423318317,4
140777000000000.0,04/12/2023 7:33,6965621,423318317,5
140229000000000.0,08/03/2024 17:57,30854450,423318317,2
140507000000000.0,16/01/2024 13:50,44525250,423318317,1
140598000000000.0,13/08/2023 13:29,50647325,423318317,3
140191000000000.0,15/09/2023 19:45,101124524,423318317,1
139680000000000.0,30/09/2023 12:13,454145768,423318317,5
140578000000000.0,11/09/2023 19:28,774704884,423318317,1
140136000000000.0,30/10/2023 13:10,223537250,423318317,3
139279000000000.0,07/01/2024 16:32,210043919,423318317,1
140172000000000.0,12/01/2024 10:04,173307515,423318317,3
140004000000000.0,13/01/2024 12:11,220408024,423318317,4
139582000000000.0,26/12/2023 18:48,40689845,423318317,5
139989000000000.0,11/12/2023 20:13,237912675,423318317,4
139804000000000.0,06/03/2024 0:42,399541104,423318317,2
139842000000000.0,21/10/2023 19:49,114810279,423318317,3
137293000000000.0,17/02/2024 8:08,282624165,423318317,1
139479000000000.0,19/02/2024 18:06,166914397,423318317,2
139763000000000.0,07/11/2023 19:15,14474842,423318317,4
139390000000000.0,05/09/2023 18:01,220934611,423318317,1
139681000000000.0,06/12/2023 21:17,19516717,423318317,3
138632000000000.0,16/01/2024 19:15,27188073,423318317,3
138731000000000.0,10/04/2024 0:06,31015622,423318317,3
139724000000000.0,03/02/2024 18:56,138016047,423318317,5
139318000000000.0,13/08/2023 19:36,50092526,423318317,5
139280000000000.0,21/08/2023 13:54,313468695,423318317,1
139682000000000.0,17/09/2023 13:01,101124524,423318317,1
138728000000000.0,12/09/2023 18:53,336346146,423318317,1
137402000000000.0,06/12/2023 15:24,67214192,423318317,1
139365000000000.0,04/03/2024 21:51,170400478,423318317,1
139490000000000.0,16/02/2024 14:56,79465448,423318317,2
139937000000000.0,21/03/2024 19:49,238424321,423318317,2
139458000000000.0,11/03/2024 1:01,391486331,423318317,4
139361000000000.0,25/09/2023 18:58,50765264,423318317,4
139249000000000.0,07/10/2023 21:27,4944107,423318317,1
138769000000000.0,08/09/2023 17:02,42095002,423318317,2
138381000000000.0,25/01/2024 16:48,293673571,423318317,5
138978000000000.0,23/02/2024 21:51,137060537,423318317,1
138376000000000.0,27/08/2023 16:10,47910728,423318317,1
139203000000000.0,01/04/2024 11:33,5421627,423318317,1
139748000000000.0,18/09/2023 22:33,346535684,423318317,3
139111000000000.0,06/02/2024 22:03,157170929,423318317,3
139633000000000.0,16/08/2023 10:31,446640664,423318317,2
139681000000000.0,16/08/2023 10:30,545170179,423318317,1
138469000000000.0,15/09/2023 20:45,327694089,423318317,3
139070000000000.0,25/09/2023 13:14,37171299,423318317,3
139075000000000.0,25/10/2023 21:53,337186987,423318317,5
139071000000000.0,14/11/2023 13:30,409796345,423318317,1
138619000000000.0,21/11/2023 21:21,154659147,423318317,4
138531000000000.0,17/01/2024 4:25,89578407,423318317,1
139032000000000.0,16/01/2024 9:50,55053855,423318317,4
138722000000000.0,06/10/2023 18:43,29547366,423318317,4
138721000000000.0,04/01/2024 17:43,37485319,423318317,2
139192000000000.0,11/01/2024 1:08,127597807,423318317,5
138804000000000.0,21/01/2024 15:43,86648036,423318317,5
138257000000000.0,10/03/2024 21:05,46002688,423318317,5
137602000000000.0,11/10/2023 21:13,133721078,423318317,3
138695000000000.0,04/03/2024 12:00,99257216,423318317,3
138718000000000.0,29/12/2023 23:07,35431707,423318317,1
138644000000000.0,03/02/2024 13:22,253773256,423318317,1
138201000000000.0,07/08/2023 12:16,215665563,423318317,1
138679000000000.0,09/10/2023 12:48,62761701,423318317,3
138122000000000.0,24/10/2023 10:27,101470964,423318317,3
138271000000000.0,03/12/2023 11:26,446756527,423318317,1
138158000000000.0,19/01/2024 13:52,42605189,423318317,1
138686000000000.0,13/01/2024 9:39,102154954,423318317,5
136717000000000.0,07/01/2024 10:20,79465448,423318317,4
138367000000000.0,23/02/2024 9:39,178552238,423318317,2
138263000000000.0,14/03/2024 13:23,138957564,423318317,4
137256000000000.0,11/01/2024 1:55,287858278,423318317,5
137506000000000.0,30/03/2024 16:45,18125831,423318317,5
138171000000000.0,20/12/2023 0:03,101484444,423318317,3
136468000000000.0,01/04/2024 11:00,41063476,423318317,1
138551000000000.0,19/12/2023 22:29,166125619,423318317,1
137752000000000.0,01/08/2023 9:32,231480842,423318317,2
138858000000000.0,01/08/2023 12:39,367810171,423318317,1
138505000000000.0,08/02/2024 22:37,298172034,423318317,2
137860000000000.0,24/12/2023 20:30,160222479,423318317,5
138673000000000.0,10/10/2023 7:01,286177379,423318317,3
136442000000000.0,26/10/2023 8:59,346535684,423318317,2
137768000000000.0,27/11/2023 15:03,81665568,423318317,5
137813000000000.0,10/12/2023 19:48,238488182,423318317,1
