orderid,ctime,userid,shopid,rating_star
148406000000000.0,1707075480,318529024,423318317,4
148473000000000.0,1692711900,689102544,423318317,2
148564000000000.0,1692959880,368546654,423318317,5
148626000000000.0,1694714880,1049022279,423318317,3
152430000000000.0,1694470260,313928012,423318317,5
152447000000000.0,1699971780,341688937,423318317,3
154374000000000.0,1707528600,590509930,423318317,2
154188000000000.0,1703045460,678178645,423318317,5
144142000000000.0,1695644100,915423714,423318317,3
154080000000000.0,1704124620,593164228,423318317,4
154767000000000.0,1712159340,702229752,423318317,5
155919000000000.0,1703155020,673697993,423318317,3
153916000000000.0,1709991420,346535684,423318317,5
155645000000000.0,1707155160,856810557,423318317,5
155756000000000.0,1692828480,392576572,423318317,3
155996000000000.0,1702656360,673697993,423318317,1
154423000000000.0,1710164340,791435339,423318317,1
157017000000000.0,1695755760,1149136875,423318317,3
157470000000000.0,1697469480,581946852,423318317,4
156439000000000.0,1704547020,495379627,423318317,4
157868000000000.0,1709144580,928239627,423318317,3
158273000000000.0,1711118520,576837055,423318317,2
158065000000000.0,1711436100,755840123,423318317,5
157557000000000.0,1700919300,796241633,423318317,1
158047000000000.0,1710021240,767297769,423318317,5
157886000000000.0,1712260980,915423714,423318317,2
158850000000000.0,1692986340,1031576225,423318317,2
159555000000000.0,1692031200,253300063,423318317,3
160036000000000.0,1697490180,998725697,423318317,4
160067000000000.0,1696362720,1106790505,423318317,2
162026000000000.0,1694266200,358810461,423318317,1
161970000000000.0,1701500160,763690798,423318317,4
161868000000000.0,1706130000,469019519,423318317,1
159200000000000.0,1701179400,675068265,423318317,5
160912000000000.0,1702909500,673697993,423318317,2
161763000000000.0,1710614520,1090737579,423318317,5
162385000000000.0,1697517360,250971925,423318317,2
162488000000000.0,1694107320,574097757,423318317,2
162837000000000.0,1700159280,1022107834,423318317,2
163090000000000.0,1700564460,769417358,423318317,3
164396000000000.0,1701699360,878414826,423318317,4
164328000000000.0,1712071740,902623419,423318317,1
163175000000000.0,1703153820,272479828,423318317,5
163786000000000.0,1702985520,1155801049,423318317,5
163842000000000.0,1702365840,1118553246,423318317,4
160836000000000.0,1706691360,346535684,423318317,4
143641000000000.0,1706694660,347142088,423318317,3
143989000000000.0,1706694480,50092526,423318317,1
142787000000000.0,1693573140,87468094,423318317,2
143989000000000.0,1696339620,54114075,423318317,5
145298000000000.0,1698944820,63626598,423318317,1
143795000000000.0,1704161460,32579951,423318317,4
143972000000000.0,1704844320,104170170,423318317,4
144732000000000.0,1702327620,170400478,423318317,4
144906000000000.0,1694185920,44525250,423318317,5
143700000000000.0,1697541960,44525250,423318317,3
143262000000000.0,1691949240,353290009,423318317,5
143936000000000.0,1691958660,135767137,423318317,1
143995000000000.0,1692538500,262057276,423318317,4
142359000000000.0,1692100980,111657078,423318317,2
143471000000000.0,1694353080,81338630,423318317,2
143746000000000.0,1698542760,45387638,423318317,2
142667000000000.0,1703193480,101740917,423318317,1
144516000000000.0,1711138920,5421627,423318317,2
142360000000000.0,1691882280,253773256,423318317,1
143388000000000.0,1693477980,134119563,423318317,4
143427000000000.0,1691483520,131245522,423318317,5
144679000000000.0,1693595460,143607739,423318317,4
144669000000000.0,1696078260,143607739,423318317,1
144910000000000.0,1699984980,546464777,423318317,1
143390000000000.0,1709409120,139407869,423318317,3
143592000000000.0,1711549620,101124524,423318317,4
144822000000000.0,1711806240,446756527,423318317,2
144591000000000.0,1708462020,206333163,423318317,5
144555000000000.0,1696580520,50647325,423318317,3
144553000000000.0,1704469320,151444244,423318317,2
143276000000000.0,1703935800,192506941,423318317,2
143633000000000.0,1708272960,346535684,423318317,1
144300000000000.0,1710696180,186068752,423318317,3
144389000000000.0,1709631420,95139420,423318317,2
144394000000000.0,1709883420,141895055,423318317,1
142927000000000.0,1692216180,188016213,423318317,2
142873000000000.0,1693840320,62552509,423318317,2
143220000000000.0,1697750040,173307515,423318317,4
142619000000000.0,1697812440,50927325,423318317,2
142836000000000.0,1700494800,76574762,423318317,3
142361000000000.0,1700754960,231480842,423318317,5
144364000000000.0,1703849760,255217848,423318317,3
142504000000000.0,1709818860,31015622,423318317,3
142519000000000.0,1692371640,134945103,423318317,1
142359000000000.0,1695073620,42104891,423318317,2
142661000000000.0,1693915920,611496670,423318317,4
142329000000000.0,1699257480,205624287,423318317,5
141208000000000.0,1706101200,93989149,423318317,2
142564000000000.0,1703633880,282912206,423318317,5
142349000000000.0,1704569100,474199800,423318317,2
142358000000000.0,1708251600,83876128,423318317,3
141817000000000.0,1696463940,70636237,423318317,1
142074000000000.0,1710333660,5421627,423318317,5
141883000000000.0,1691927700,78530886,423318317,1
142231000000000.0,1693502520,93271561,423318317,2
141830000000000.0,1693577460,47790271,423318317,3
141889000000000.0,1702058100,99257216,423318317,5
141647000000000.0,1702221720,255652216,423318317,5
141086000000000.0,1705584960,76683784,423318317,1
140314000000000.0,1710547440,54536378,423318317,1
141910000000000.0,1707947280,220342054,423318317,1
140900000000000.0,1700431200,34690384,423318317,5
141700000000000.0,1709105520,18125831,423318317,5
141764000000000.0,1708765440,35431707,423318317,5
141798000000000.0,1703158440,450896169,423318317,5
141305000000000.0,1699372140,256587036,423318317,1
142386000000000.0,1697555160,1026386752,423318317,2
142075000000000.0,1698358260,343263115,423318317,4
141710000000000.0,1709641560,81191913,423318317,4
141386000000000.0,1712158020,65953874,423318317,1
141391000000000.0,1695473820,75741270,423318317,4
141991000000000.0,1707715500,158598419,423318317,2
141219000000000.0,1695554400,28047890,423318317,4
141605000000000.0,1710424980,54955537,423318317,2
141483000000000.0,1691768700,171938331,423318317,4
141368000000000.0,1696626960,84502421,423318317,3
141231000000000.0,1693592880,34540635,423318317,1
141185000000000.0,1709733660,110963052,423318317,3
141304000000000.0,1709293140,7632106,423318317,4
141005000000000.0,1693488420,229024235,423318317,2
141148000000000.0,1693434300,34406074,423318317,1
140797000000000.0,1696012440,28696607,423318317,3
141297000000000.0,1697977500,520276524,423318317,1
140937000000000.0,1701195420,235337359,423318317,4
140777000000000.0,1701675180,6965621,423318317,5
140229000000000.0,1709920620,30854450,423318317,2
140507000000000.0,1705413000,44525250,423318317,1
140598000000000.0,1691933340,50647325,423318317,3
140191000000000.0,1694807100,101124524,423318317,1
139680000000000.0,1696075980,454145768,423318317,5
140578000000000.0,1694460480,774704884,423318317,1
140136000000000.0,1698671400,223537250,423318317,3
139279000000000.0,1704645120,210043919,423318317,1
140172000000000.0,1705053840,173307515,423318317,3
140004000000000.0,1705147860,220408024,423318317,4
139582000000000.0,1703616480,40689845,423318317,5
139989000000000.0,1702325580,237912675,423318317,4
139804000000000.0,1709685720,399541104,423318317,2
139842000000000.0,1697917740,114810279,423318317,3
137293000000000.0,1708157280,282624165,423318317,1
139479000000000.0,1708365960,166914397,423318317,2
139763000000000.0,1699384500,14474842,423318317,4
139390000000000.0,1693936860,220934611,423318317,1
139681000000000.0,1701897420,19516717,423318317,3
138632000000000.0,1705432500,27188073,423318317,3
138731000000000.0,1712707560,31015622,423318317,3
139724000000000.0,1706986560,138016047,423318317,5
139318000000000.0,1691955360,50092526,423318317,5
139280000000000.0,1692626040,313468695,423318317,1
139682000000000.0,1694955660,101124524,423318317,1
138728000000000.0,1694544780,336346146,423318317,1
137402000000000.0,1701876240,67214192,423318317,1
139365000000000.0,1709589060,170400478,423318317,1
139490000000000.0,1708095360,79465448,423318317,2
139937000000000.0,1711050540,238424321,423318317,2
139458000000000.0,1710118860,391486331,423318317,4
139361000000000.0,1695668280,50765264,423318317,4
139249000000000.0,1696714020,4944107,423318317,1
138769000000000.0,1694192520,42095002,423318317,2
138381000000000.0,1706201280,293673571,423318317,5
138978000000000.0,1708725060,137060537,423318317,1
138376000000000.0,1693152600,47910728,423318317,1
139203000000000.0,1711971180,5421627,423318317,1
139748000000000.0,1695076380,346535684,423318317,3
139111000000000.0,1707256980,157170929,423318317,3
139633000000000.0,1692181860,446640664,423318317,2
139681000000000.0,1692181800,545170179,423318317,1
138469000000000.0,1694810700,327694089,423318317,3
139070000000000.0,1695647640,37171299,423318317,3
139075000000000.0,1698270780,337186987,423318317,5
139071000000000.0,1699968600,409796345,423318317,1
138619000000000.0,1700601660,154659147,423318317,4
138531000000000.0,1705465500,89578407,423318317,1
139032000000000.0,1705398600,55053855,423318317,4
138722000000000.0,1696617780,29547366,423318317,4
138721000000000.0,1704390180,37485319,423318317,2
139192000000000.0,1704935280,127597807,423318317,5
138804000000000.0,1705851780,86648036,423318317,5
138257000000000.0,1710104700,46002688,423318317,5
137602000000000.0,1697058780,133721078,423318317,3
138695000000000.0,1709553600,99257216,423318317,3
138718000000000.0,1703891220,35431707,423318317,1
138644000000000.0,1706966520,253773256,423318317,1
138201000000000.0,1691410560,215665563,423318317,1
138679000000000.0,1696855680,62761701,423318317,3
138122000000000.0,1698143220,101470964,423318317,3
138271000000000.0,1701602760,446756527,423318317,1
138158000000000.0,1705672320,42605189,423318317,1
138686000000000.0,1705138740,102154954,423318317,5
136717000000000.0,1704622800,79465448,423318317,4
138367000000000.0,1708681140,178552238,423318317,2
138263000000000.0,1710422580,138957564,423318317,4
137256000000000.0,1704938100,287858278,423318317,5
137506000000000.0,1711817100,18125831,423318317,5
138171000000000.0,1703030580,101484444,423318317,3
136468000000000.0,1711969200,41063476,423318317,1
138551000000000.0,1703024940,166125619,423318317,1
137752000000000.0,1690882320,231480842,423318317,2
138858000000000.0,1690893540,367810171,423318317,1
138505000000000.0,1707431820,298172034,423318317,2
137860000000000.0,1703449800,160222479,423318317,5
138673000000000.0,1696921260,286177379,423318317,3
136442000000000.0,1698310740,346535684,423318317,2
137768000000000.0,1701097380,81665568,423318317,5
137813000000000.0,1702237680,238488182,423318317,1
136720000000000.0,1704292380,331134322,423318317,5
137856000000000.0,1712333160,786059982,423318317,2
138531000000000.0,1691676240,460443037,423318317,1
136283000000000.0,1701883320,367810171,423318317,3
137823000000000.0,1698070020,281438661,423318317,1
137330000000000.0,1711148220,50419937,423318317,2
137422000000000.0,1704279720,66564848,423318317,3
137665000000000.0,1702330560,292203344,423318317,2
136963000000000.0,1692383220,104202553,423318317,5
137250000000000.0,1697468580,175555225,423318317,3
137815000000000.0,1696499100,453426582,423318317,2
137029000000000.0,1698605820,170634510,423318317,1
137742000000000.0,1698054300,870120112,423318317,1
136909000000000.0,1701888660,110321819,423318317,2
136989000000000.0,1703849280,409796345,423318317,1
137298000000000.0,1705589460,34406074,423318317,4
136702000000000.0,1705218840,96716578,423318317,4
136945000000000.0,1705950720,170400478,423318317,5
134842000000000.0,1706359080,60197553,423318317,1
136767000000000.0,1712005080,138889711,423318317,1
136828000000000.0,1706263200,140829466,423318317,1
136624000000000.0,1694022000,11315971,423318317,3
136811000000000.0,1692025560,195272981,423318317,4
136741000000000.0,1697034180,166801920,423318317,4
136913000000000.0,1695367680,88083234,423318317,3
136110000000000.0,1696086240,231480842,423318317,5
135687000000000.0,1694120940,78444423,423318317,3
136625000000000.0,1698079020,160993833,423318317,2
134287000000000.0,1701072180,27629023,423318317,3
136379000000000.0,1699986900,15407862,423318317,1
136717000000000.0,1703786700,189574896,423318317,4
133487000000000.0,1703589120,139945152,423318317,1
136137000000000.0,1710711000,13291719,423318317,1
136637000000000.0,1712044500,241146699,423318317,5
136399000000000.0,1691856480,98357900,423318317,3
136565000000000.0,1692066120,179785110,423318317,5
136535000000000.0,1695652920,64359792,423318317,3
136953000000000.0,1696588380,200082058,423318317,4
136891000000000.0,1709245680,78530886,423318317,3
136360000000000.0,1709652000,180920163,423318317,3
136389000000000.0,1712438280,54955537,423318317,2
137166000000000.0,1696980780,422029088,423318317,4
136369000000000.0,1709716740,90212648,423318317,3
136221000000000.0,1709464080,32481270,423318317,2
136369000000000.0,1691950320,44525250,423318317,3
136259000000000.0,1698719400,171938331,423318317,2
136373000000000.0,1700091240,32316346,423318317,4
136780000000000.0,1703957100,275589339,423318317,4
136079000000000.0,1708092600,80645342,423318317,4
136279000000000.0,1703117460,206601043,423318317,1
136300000000000.0,1708519440,50647325,423318317,5
137041000000000.0,1699863000,446141692,423318317,4
137392000000000.0,1691324700,827589130,423318317,2
136051000000000.0,1696002840,80645342,423318317,2
136310000000000.0,1704803460,159621920,423318317,2
135609000000000.0,1705039620,157170929,423318317,2
133773000000000.0,1705136100,67214192,423318317,3
136124000000000.0,1706542020,276673578,423318317,1
136441000000000.0,1710011460,104921187,423318317,3
136730000000000.0,1712567820,35378851,423318317,3
136523000000000.0,1711785660,241611151,423318317,1
135758000000000.0,1702625040,141988932,423318317,3
136520000000000.0,1702655280,283382492,423318317,1
136563000000000.0,1710506820,119861612,423318317,5
136766000000000.0,1692445980,278160922,423318317,1
136633000000000.0,1704706140,686037962,423318317,2
134928000000000.0,1709587500,13994967,423318317,5
133916000000000.0,1708347840,60153986,423318317,1
135446000000000.0,1706005920,282723371,423318317,1
134891000000000.0,1700496840,166215737,423318317,1
134309000000000.0,1710435780,231480842,423318317,3
135176000000000.0,1693086120,253682524,423318317,3
135493000000000.0,1691697900,286126444,423318317,5
134843000000000.0,1697116680,146619105,423318317,5
134748000000000.0,1696604820,97969012,423318317,2
134891000000000.0,1705167000,75935237,423318317,4
133359000000000.0,1706037060,89977089,423318317,1
134481000000000.0,1706788380,28546723,423318317,5
134644000000000.0,1692747300,74417901,423318317,1
134842000000000.0,1708279500,36724768,423318317,2
134747000000000.0,1695659820,101124524,423318317,2
132103000000000.0,1703455260,262423417,423318317,5
134311000000000.0,1705596900,134836249,423318317,1
134389000000000.0,1692620820,84155524,423318317,4
134240000000000.0,1695412080,19027899,423318317,3
135496000000000.0,1698514800,235376838,423318317,2
134630000000000.0,1705347360,267355902,423318317,5
134663000000000.0,1712512200,26112373,423318317,1
134581000000000.0,1703773620,237912675,423318317,5
134436000000000.0,1709195220,58571993,423318317,1
134533000000000.0,1692296760,67556492,423318317,3
132655000000000.0,1701858600,94277949,423318317,4
134350000000000.0,1707296880,50092526,423318317,5
134317000000000.0,1706484900,296288605,423318317,1
134760000000000.0,1704560520,20029343,423318317,1
134322000000000.0,1706931900,92158715,423318317,1
133880000000000.0,1710863040,14927404,423318317,4
134287000000000.0,1707247380,101470964,423318317,4
133701000000000.0,1692137160,46568016,423318317,5
135180000000000.0,1692118080,70865957,423318317,5
134019000000000.0,1692723840,80437520,423318317,4
134918000000000.0,1696179360,270410130,423318317,4
134717000000000.0,1694452500,196444619,423318317,5
134054000000000.0,1711091940,155601555,423318317,4
134138000000000.0,1711372560,45387638,423318317,3
133937000000000.0,1711635060,137177702,423318317,3
133620000000000.0,1693137960,50419937,423318317,3
133796000000000.0,1710186600,22136791,423318317,4
133914000000000.0,1708422180,102203325,423318317,2
133757000000000.0,1691932140,60416623,423318317,1
133833000000000.0,1693341960,239411975,423318317,3
133935000000000.0,1697575680,97613927,423318317,4
134310000000000.0,1694469840,104548344,423318317,5
135083000000000.0,1698075720,367255766,423318317,3
133858000000000.0,1698159780,50647325,423318317,4
133423000000000.0,1700417280,33906928,423318317,4
134175000000000.0,1702236120,197801056,423318317,4
133531000000000.0,1704817020,26112373,423318317,5
133374000000000.0,1705831020,5974241,423318317,1
134139000000000.0,1691069220,495966597,423318317,1
134136000000000.0,1702753560,66784586,423318317,3
133527000000000.0,1695562560,236926888,423318317,5
134192000000000.0,1695918720,84754282,423318317,1
133373000000000.0,1691958240,283518957,423318317,3
133373000000000.0,1693306680,34982198,423318317,5
134645000000000.0,1697232900,445937279,423318317,4
131515000000000.0,1706541480,57341065,423318317,3
133430000000000.0,1710335160,229571022,423318317,4
133336000000000.0,1708420860,34406074,423318317,5
133195000000000.0,1707415440,80803948,423318317,4
133938000000000.0,1708934340,146992637,423318317,3
134281000000000.0,1709362200,980040908,423318317,1
134377000000000.0,1709210400,30930066,423318317,1
132756000000000.0,1712137380,99257216,423318317,5
132979000000000.0,1704658560,49903631,423318317,3
133423000000000.0,1692223440,88006120,423318317,5
132583000000000.0,1697475360,19411454,423318317,3
132544000000000.0,1694452560,86835431,423318317,2
134226000000000.0,1694363760,277814598,423318317,4
133924000000000.0,1694521500,331972220,423318317,3
132840000000000.0,1694303280,151774923,423318317,1
132552000000000.0,1697875260,185838299,423318317,2
134312000000000.0,1704100320,630895687,423318317,3
132621000000000.0,1709672700,81266675,423318317,2
133432000000000.0,1712251080,409796345,423318317,3
130580000000000.0,1697910780,294192586,423318317,4
131544000000000.0,1700682600,155333127,423318317,1
134238000000000.0,1698843060,228727461,423318317,5
133287000000000.0,1699272900,336346146,423318317,2
132393000000000.0,1712490720,178206352,423318317,2
134288000000000.0,1711126320,576837055,423318317,3
133483000000000.0,1692955740,287914454,423318317,1
131727000000000.0,1695277200,88530875,423318317,5
134219000000000.0,1698219540,543897720,423318317,2
132890000000000.0,1700302680,275589339,423318317,3
131989000000000.0,1704396360,138889711,423318317,2
132397000000000.0,1712313120,50647325,423318317,3
131934000000000.0,1707019440,44401612,423318317,3
129593000000000.0,1705613760,138889711,423318317,5
131810000000000.0,1707776580,34690384,423318317,5
131551000000000.0,1702922880,67901617,423318317,4
131417000000000.0,1702672800,231480842,423318317,3
133190000000000.0,1705517340,390283177,423318317,1
131939000000000.0,1706970780,76533291,423318317,3
132296000000000.0,1695747660,36405801,423318317,2
133373000000000.0,1697207160,302908117,423318317,3
133585000000000.0,1694110680,475628458,423318317,4
131541000000000.0,1701892320,221592019,423318317,1
131472000000000.0,1704796680,41527741,423318317,2
131707000000000.0,1706520840,28047890,423318317,2
131639000000000.0,1708635120,12490527,423318317,2
132308000000000.0,1708150440,185386824,423318317,2
131674000000000.0,1710009660,14749204,423318317,4
131643000000000.0,1711551960,116119093,423318317,5
131473000000000.0,1708817460,50545866,423318317,1
131779000000000.0,1702924440,37171299,423318317,2
131636000000000.0,1708948800,261267981,423318317,1
131645000000000.0,1700250060,41365768,423318317,3
133584000000000.0,1691334660,453182593,423318317,3
131584000000000.0,1691411160,69697811,423318317,2
131272000000000.0,1691354220,367759188,423318317,2
131566000000000.0,1691420220,51013648,423318317,5
131549000000000.0,1691418960,267355902,423318317,5
131628000000000.0,1699542780,107866646,423318317,4
131556000000000.0,1699380240,260436787,423318317,1
131474000000000.0,1699463940,266534725,423318317,5
131473000000000.0,1699618620,294055005,423318317,5
131954000000000.0,1699645140,46461823,423318317,5
131053000000000.0,1699751160,2408699,423318317,1
131359000000000.0,1700238120,120576103,423318317,2
132291000000000.0,1691818200,89870473,423318317,2
131213000000000.0,1691881620,123092336,423318317,3
131903000000000.0,1691939520,213414780,423318317,4
131503000000000.0,1691939940,191932226,423318317,1
131645000000000.0,1691957880,172119958,423318317,4
131421000000000.0,1691952180,2624820,423318317,5
133519000000000.0,1691919900,234463551,423318317,2
131485000000000.0,1691926320,148763261,423318317,2
131268000000000.0,1691932260,61258378,423318317,3
131251000000000.0,1691787960,50092526,423318317,1
131102000000000.0,1691789520,35431707,423318317,5
131555000000000.0,1691867760,167742367,423318317,5
131089000000000.0,1692480540,199280949,423318317,2
130955000000000.0,1692444360,13555860,423318317,2
133375000000000.0,1692537360,559781605,423318317,4
130126000000000.0,1692524040,111599543,423318317,1
132454000000000.0,1692635580,446141692,423318317,2
131544000000000.0,1692632940,145113153,423318317,1
130900000000000.0,1692624660,399541104,423318317,5
130750000000000.0,1692647040,11916224,423318317,5
130749000000000.0,1692607920,229024235,423318317,3
130412000000000.0,1692102540,157170929,423318317,2
130773000000000.0,1692089640,44836562,423318317,1
130696000000000.0,1692088560,287304307,423318317,2
119116000000000.0,1692395820,253291976,423318317,4
118307000000000.0,1692177180,134119563,423318317,3
119031000000000.0,1692700440,37838207,423318317,5
119085000000000.0,1692735900,34690384,423318317,2
118945000000000.0,1692735060,38684208,423318317,2
118647000000000.0,1692733200,34690384,423318317,1
118423000000000.0,1693076760,51875192,423318317,2
118587000000000.0,1693288500,38684208,423318317,2
118469000000000.0,1693332480,47637759,423318317,3
117735000000000.0,1693321200,55260955,423318317,3
116780000000000.0,1693134420,230620271,423318317,2
117697000000000.0,1693142940,50092526,423318317,4
117001000000000.0,1693509840,120949164,423318317,3
115966000000000.0,1691701860,21399753,423318317,5
115825000000000.0,1693593420,157170929,423318317,2
115361000000000.0,1693566360,103406360,423318317,1
115228000000000.0,1693317060,40425762,423318317,4
115294000000000.0,1693462380,32442583,423318317,1
115014000000000.0,1691439720,193237522,423318317,1
114585000000000.0,1691427060,103406360,423318317,5
114511000000000.0,1692901080,193237522,423318317,3
114233000000000.0,1692885540,213909862,423318317,3
113671000000000.0,1692846540,182094259,423318317,2
113594000000000.0,1693924680,50092526,423318317,2
113504000000000.0,1693944060,10260272,423318317,3
102004000000000.0,1695052920,130033030,423318317,4
97991700000000.0,1695060300,179261095,423318317,3
100154000000000.0,1694589360,182094259,423318317,2
98005000000000.0,1694789100,63806723,423318317,2
97646900000000.0,1694801100,168570448,423318317,4
99672200000000.0,1694836980,78003472,423318317,2
91584600000000.0,1695364260,66453475,423318317,2
92218000000000.0,1695244140,86835431,423318317,1
96082500000000.0,1695296700,140918503,423318317,4
92735600000000.0,1695319800,140918503,423318317,3
97560200000000.0,1695102240,140918503,423318317,4
102303000000000.0,1695136560,62354170,423318317,1
101103000000000.0,1695733500,168570448,423318317,4
104338000000000.0,1695483960,301864024,423318317,5
97953700000000.0,1695491880,317634816,423318317,4
102160000000000.0,1695494640,240273036,423318317,3
102737000000000.0,1695566580,168570448,423318317,1
104450000000000.0,1695665760,301864024,423318317,3
104241000000000.0,1695829020,78692206,423318317,3
105869000000000.0,1695837120,167790506,423318317,4
99613000000000.0,1695740880,86835431,423318317,3
100318000000000.0,1695886440,187751620,423318317,4
98127600000000.0,1695895500,14612678,423318317,2
104293000000000.0,1697332920,62354170,423318317,1
106385000000000.0,1697368500,78692206,423318317,5
110362000000000.0,1697377920,28077130,423318317,2
111039000000000.0,1697387760,203251890,423318317,4
93968700000000.0,1697552760,84263165,423318317,2
92653900000000.0,1697580420,42086412,423318317,2
91682300000000.0,1697468160,96475479,423318317,4
110883000000000.0,1697195880,85796301,423318317,2
104678000000000.0,1697320140,32442583,423318317,1
100184000000000.0,1696163880,7994855,423318317,4
108134000000000.0,1696179600,21399753,423318317,5
99304100000000.0,1696194900,49945492,423318317,5
96811700000000.0,1696243680,158750683,423318317,3
102054000000000.0,1696259340,50727793,423318317,5
107141000000000.0,1696283940,50361336,423318317,1
111491000000000.0,1696458120,78003472,423318317,3
112343000000000.0,1696361220,51875192,423318317,3
110686000000000.0,1696449600,28876297,423318317,5
111161000000000.0,1696711500,81131310,423318317,4
111910000000000.0,1696711260,157170929,423318317,4
110961000000000.0,1696109040,96700594,423318317,4
113369000000000.0,1695974220,49945492,423318317,1
112804000000000.0,1696003860,40425762,423318317,3
97841800000000.0,1697015760,35789211,423318317,2
97077200000000.0,1697033160,120949164,423318317,1
95869000000000.0,1697137200,90322981,423318317,5
96738200000000.0,1694353860,130033030,423318317,1
97404300000000.0,1694460300,63397624,423318317,5
97148900000000.0,1694190480,317634816,423318317,4
99889800000000.0,1694286060,168570448,423318317,2
96611000000000.0,1694364360,187751620,423318317,3
107096000000000.0,1694376840,134119563,423318317,1
107275000000000.0,1694383320,253291976,423318317,2
107066000000000.0,1694046060,7330114,423318317,3
102659000000000.0,1693840620,63806723,423318317,5
103911000000000.0,1693844760,10957774,423318317,5
108904000000000.0,1693846680,167790506,423318317,2
96776700000000.0,1694240520,63806723,423318317,5
92231500000000.0,1694468460,66453475,423318317,1
96010700000000.0,1694851980,86835431,423318317,1
92502300000000.0,1694857560,19516717,423318317,1
94005700000000.0,1694867040,86835431,423318317,3
94371300000000.0,1694884560,130033030,423318317,3
95522000000000.0,1694900040,179261095,423318317,3
107087000000000.0,1694894940,149128987,423318317,1
111487000000000.0,1696938540,149128987,423318317,3
95905500000000.0,1696942620,96406554,423318317,2
96908100000000.0,1696613640,96406554,423318317,5
117264000000000.0,1696536480,10807082,423318317,2
108722000000000.0,1696538220,10807082,423318317,2
115978000000000.0,1696781880,223601744,423318317,3
115999000000000.0,1698439740,71942218,423318317,4
99628800000000.0,1698209880,171446692,423318317,2
99628900000000.0,1698523500,171446692,423318317,4
112495000000000.0,1698529020,37251753,423318317,4
95304400000000.0,1698522420,120556438,423318317,4
100183000000000.0,1698523920,120556438,423318317,4
110022000000000.0,1698674400,28878164,423318317,5
109564000000000.0,1697714640,28878164,423318317,1
101834000000000.0,1697710140,88666335,423318317,2
99375900000000.0,1697782020,88666335,423318317,4
117735000000000.0,1697787780,12456996,423318317,5
98176300000000.0,1697792220,132703071,423318317,5
96550700000000.0,1697806560,12456996,423318317,4
131690000000000.0,1697977200,515992927,423318317,1
96270200000000.0,1697967300,260364005,423318317,2
130639000000000.0,1697632320,206333163,423318317,3
130551000000000.0,1697634000,199280949,423318317,2
92477300000000.0,1697640720,79921068,423318317,4
93086400000000.0,1697658600,59138277,423318317,5
101373000000000.0,1697609880,140850650,423318317,4
105594000000000.0,1698178320,140850650,423318317,1
98580900000000.0,1698137280,244520715,423318317,3
97113000000000.0,1698140880,244520715,423318317,4
96595400000000.0,1698775620,244520715,423318317,4
131254000000000.0,1698776640,34406074,423318317,5
115389000000000.0,1698865320,65095246,423318317,3
112860000000000.0,1699297260,65095246,423318317,3
130421000000000.0,1699160220,27661785,423318317,3
102902000000000.0,1699203840,71942218,423318317,1
101380000000000.0,1698930240,45476666,423318317,3
99212800000000.0,1699134480,89977089,423318317,5
111662000000000.0,1699117020,197856169,423318317,3
105803000000000.0,1699007820,45476666,423318317,5
103517000000000.0,1699037940,273733058,423318317,5
108070000000000.0,1700041380,278807303,423318317,4
130071000000000.0,1700043420,40866671,423318317,3
129948000000000.0,1700135520,170400478,423318317,2
91966100000000.0,1700162580,65019522,423318317,1
132601000000000.0,1700473560,255458465,423318317,1
101031000000000.0,1700502000,102690836,423318317,5
104551000000000.0,1700497320,103331433,423318317,3
93420100000000.0,1700507340,102690836,423318317,3
119074000000000.0,1700488440,345157122,423318317,1
110269000000000.0,1700292840,123035631,423318317,2
108549000000000.0,1700311680,123035631,423318317,2
130073000000000.0,1700927520,28713270,423318317,5
130334000000000.0,1700929980,238488182,423318317,2
130169000000000.0,1701053700,18652580,423318317,5
131308000000000.0,1700652300,253773256,423318317,5
104810000000000.0,1700700000,453976592,423318317,5
104520000000000.0,1700743920,391473587,423318317,3
108356000000000.0,1700771520,453976592,423318317,3
119258000000000.0,1700751360,261267981,423318317,4
117445000000000.0,1700757060,261267981,423318317,1
130392000000000.0,1700992140,31347715,423318317,5
129864000000000.0,1701203880,38384281,423318317,3
96794200000000.0,1699964040,133948669,423318317,2
111749000000000.0,1699940040,435682021,423318317,4
96990200000000.0,1700560500,81617490,423318317,4
129957000000000.0,1700574900,39041949,423318317,5
129743000000000.0,1700832180,81131310,423318317,5
129815000000000.0,1701218460,214189193,423318317,4
131599000000000.0,1701760980,176565441,423318317,4
129729000000000.0,1701894780,24304165,423318317,2
130294000000000.0,1701845760,71034453,423318317,1
129739000000000.0,1702050120,38684208,423318317,2
131704000000000.0,1701696420,293673571,423318317,2
103939000000000.0,1701987000,411395064,423318317,2
131993000000000.0,1701984240,256796174,423318317,1
131282000000000.0,1701951780,174297377,423318317,2
129782000000000.0,1701708300,138501449,423318317,2
99124100000000.0,1701700440,93928605,423318317,2
107398000000000.0,1701648600,93928605,423318317,1
131830000000000.0,1701673500,331972220,423318317,5
129544000000000.0,1701930120,191089149,423318317,3
130910000000000.0,1702113000,294244297,423318317,3
128927000000000.0,1702129620,23469431,423318317,4
129561000000000.0,1702137900,47260167,423318317,1
97500100000000.0,1702318140,134651801,423318317,4
105837000000000.0,1702299960,134651801,423318317,2
129618000000000.0,1702305180,6226738,423318317,1
129754000000000.0,1701333120,171750199,423318317,5
131788000000000.0,1701538680,143993887,423318317,1
